,id,date,bedrooms,bathrooms,living_area,lot_area,floors,waterfront,views,condition,grade,house_area,basement_area,year_built,year_renovated,post_code,lattitude,longitude,living_area_renov,lot_area_renov,schools,airport_distance,price
5379,6762812321,42572,2,1.75,1900,13122,1.0,1,4,3,7,1100,800,1954,0,122063,52.7421,-114.438,1650,13160,1,60,869000
5380,6762812525,42572,6,3.75,3160,5000,2.0,0,0,3,8,3160,0,1989,0,122026,52.9048,-114.574,1740,5000,3,59,848750
5381,6762812614,42572,4,2.5,2380,12573,1.0,0,0,4,9,2380,0,1963,0,122049,52.8284,-114.366,2900,10700,3,75,835100
5382,6762812870,42572,4,2.5,2910,6555,2.0,0,0,3,9,2910,0,2005,0,122010,52.8959,-114.362,2910,10419,2,56,810000
5383,6762813063,42572,4,3.5,3670,4960,2.0,0,0,3,9,2870,800,2005,0,122050,52.9322,-114.564,1520,6335,3,57,796000
5384,6762813099,42572,4,2.0,1510,3500,1.5,0,0,5,7,1510,0,1911,0,122028,52.9094,-114.547,1820,3750,3,57,791500
5385,6762813220,42572,4,2.5,2270,13449,1.0,0,0,4,9,1310,960,1975,0,122057,52.7716,-114.422,2810,13475,3,78,780000
5386,6762813221,42572,4,1.0,3390,4500,1.5,0,0,3,8,2190,1200,1924,2014,122054,52.8124,-114.483,2030,4872,2,64,780000
5387,6762813421,42572,5,1.75,2440,175421,1.5,0,4,4,8,1740,700,1944,0,122052,52.7248,-114.56,2390,10907,2,54,765000
5388,6762813487,42572,2,1.0,1410,3600,1.5,0,0,4,7,1310,100,1925,0,122028,52.8995,-114.528,1740,4200,2,55,760000
5389,6762813616,42572,3,2.25,3270,168000,2.0,0,0,4,10,3270,0,1982,0,122053,52.7497,-114.381,3220,7963,2,52,750000
5390,6762813778,42572,5,3.5,2720,11454,2.0,0,0,3,9,1830,890,1988,0,122005,52.8766,-114.309,2920,11310,2,78,740000
5391,6762813912,42572,4,2.5,3550,35689,2.0,0,0,4,9,3550,0,1991,0,122037,52.9803,-114.264,3350,35711,2,71,730000
5392,6762813999,42572,4,2.5,2990,29170,2.0,0,3,3,9,2990,0,1999,0,122015,52.7446,-114.307,3715,29170,3,71,725000
5393,6762814362,42572,3,2.5,2190,7982,2.0,0,0,3,8,2190,0,2004,0,122010,52.9169,-114.377,2090,8888,3,80,700000
5394,6762814448,42572,3,2.5,2580,8154,1.0,0,0,3,10,2090,490,1956,1997,122050,52.9559,-114.551,1660,8155,1,70,699000
5395,6762814553,42572,4,3.25,3730,11820,2.0,0,0,3,10,2460,1270,1990,0,122011,52.8075,-114.209,3680,10667,2,64,690000
5396,6762814950,42572,4,2.5,2660,40312,2.0,0,0,4,8,2660,0,1977,0,122021,52.9832,-114.329,2650,45302,1,66,667400
5397,6762814954,42572,3,2.5,2510,3819,2.0,0,0,3,8,2510,0,2007,0,122005,52.9287,-114.286,2520,3990,1,67,667000
5398,6762815402,42572,3,1.75,2070,5500,1.0,0,0,4,7,1130,940,1946,0,122006,52.9033,-114.491,1800,4400,2,60,645000
5399,6762815478,42572,3,2.5,2390,8315,2.0,0,0,4,9,2390,0,1990,0,122019,52.8571,-114.218,2370,7816,2,67,640000
5400,6762815523,42572,4,2.5,2210,9875,2.0,0,0,3,9,2210,0,1990,0,122019,52.8585,-114.215,2440,8799,1,60,639000
5401,6762815718,42572,3,1.75,4000,11894,1.0,0,0,3,9,2190,1810,1987,0,122017,53.0038,-114.393,2530,8650,2,70,628000
5402,6762815775,42572,5,1.0,3240,5324,2.0,0,0,3,9,3240,0,2007,0,122008,52.753,-114.065,3240,6036,1,60,625000
5403,6762815896,42572,3,2.25,2190,45738,1.0,0,0,3,8,2190,0,1990,0,122005,52.9408,-114.31,2970,4496,3,56,620000
5404,6762816000,42572,3,3.25,1470,1152,3.0,0,0,3,8,1470,0,2003,0,122028,52.8816,-114.527,1470,1506,1,61,615000
5405,6762816093,42572,5,2.75,2930,31411,1.0,0,0,4,9,1520,1410,1975,0,122027,52.7876,-114.376,3070,12378,2,65,610000
5406,6762816557,42572,3,2.25,2300,12430,1.0,0,2,4,8,1580,720,1960,0,122031,52.665,-114.537,2500,12430,1,79,590000
5407,6762816638,42572,4,2.25,2580,7344,2.0,0,0,3,8,2580,0,1977,0,122012,52.7947,-114.28,2390,7507,3,68,588000
5408,6762816684,42572,3,1.75,1740,9500,1.0,0,3,4,8,1150,590,1958,0,122052,52.7219,-114.555,2110,9450,2,70,585000
5409,6762817151,42572,3,1.75,1930,213008,1.0,0,2,3,7,1300,630,1980,0,122045,52.9051,-114.183,2860,208652,1,67,568000
5410,6762817957,42572,4,2.5,2600,9935,2.0,0,0,3,8,2600,0,2005,0,122015,52.7165,-114.332,2830,7620,1,68,540000
5411,6762818666,42572,4,2.5,2810,4500,2.0,0,0,3,9,2810,0,2014,0,122024,52.5852,-114.213,2980,5046,2,52,518380
5412,6762818860,42572,6,4.5,3300,7561,2.0,0,0,3,8,3300,0,1980,0,122005,52.9095,-114.294,2470,7561,1,70,510000
5413,6762818861,42572,6,4.5,3300,7480,2.0,0,0,3,8,3300,0,1980,0,122005,52.9096,-114.294,2470,7561,1,67,510000
5414,6762819031,42572,3,3.0,1560,2250,2.0,0,0,3,9,1560,0,2009,0,122028,52.9229,-114.523,1610,4500,3,76,503045
5415,6762819358,42572,3,1.5,2240,13288,1.0,0,0,3,7,2240,0,1953,0,122010,52.9062,-114.36,2150,9900,3,76,495000
5416,6762819603,42572,3,1.75,1770,10125,2.0,0,0,3,7,1770,0,1944,1978,122038,52.9589,-114.543,1680,9825,1,53,487000
5417,6762819752,42572,3,2.75,2290,14810,1.0,0,0,5,7,1400,890,1967,0,122053,52.7643,-114.375,2540,8640,2,73,481000
5418,6762819782,42572,3,2.0,1580,7400,1.0,0,0,3,7,1050,530,1977,0,122005,52.9015,-114.352,1560,7458,3,64,480000
5419,6762819955,42572,3,2.5,2630,185130,2.0,0,0,3,9,2630,0,1991,0,122041,52.9335,-114.084,2630,210394,2,54,475000
5420,6762820128,42572,4,2.5,1850,11250,1.5,0,0,3,7,1210,640,1981,0,122019,52.8564,-114.252,1650,7623,1,57,470000
5421,6762820129,42572,5,3.25,3910,7077,2.0,0,0,3,9,2710,1200,2000,0,122024,52.6066,-114.217,2650,7077,1,75,470000
5422,6762820529,42572,2,2.0,1480,804,3.0,0,0,3,8,1480,0,2008,0,122044,52.832,-114.498,1380,1751,3,64,459000
5423,6762820729,42572,3,2.0,2270,148975,1.0,0,0,4,6,1270,1000,1900,1980,122053,52.7392,-114.385,2210,17388,2,74,452000
5424,6762820755,42572,5,3.0,2260,6508,1.0,0,0,3,7,1330,930,2003,0,122014,52.9808,-114.512,1940,9450,1,67,451000
5425,6762821003,42572,3,2.5,2320,15024,2.0,0,0,3,8,2320,0,1990,0,122025,52.7129,-113.956,2300,15145,3,74,447500
5426,6762821238,42572,3,2.0,1790,32379,1.0,0,0,3,7,1790,0,2007,0,122025,52.7126,-113.888,2290,43560,2,72,440000
5427,6762821555,42572,3,2.75,1830,6460,2.0,0,0,3,8,1830,0,1991,0,122033,52.9455,-114.408,2030,3331,1,76,434000
5428,6762821861,42572,3,1.75,1380,8182,1.0,0,0,5,7,1380,0,1942,0,122038,52.9813,-114.539,1300,8188,3,60,425000
5429,6762822071,42572,4,2.0,2280,10319,1.0,0,3,4,8,1270,1010,1989,0,122043,52.5894,-114.512,2280,9767,1,61,420000
5430,6762822947,42572,4,1.5,1850,6125,1.5,0,0,3,6,1110,740,1945,0,122064,52.7652,-114.56,990,6125,2,60,399950
5431,6762823377,42572,2,2.0,1340,6947,1.0,0,0,3,8,1340,0,2007,0,122045,52.9482,-114.212,1350,4273,2,72,389000
5432,6762823643,42572,3,1.0,920,3532,1.0,0,0,3,6,920,0,1910,0,122051,52.7839,-114.458,1250,4000,3,58,380000
5433,6762823644,42572,3,1.75,1750,10870,1.0,0,0,5,7,1750,0,1968,0,122053,52.7289,-114.378,1230,10868,3,66,380000
5434,6762824008,42572,2,2.5,1400,2958,2.0,0,0,3,8,1400,0,2007,0,122064,52.7796,-114.563,1540,2385,2,67,372500
5435,6762824259,42572,2,1.0,980,5110,1.0,0,0,4,7,780,200,1939,0,122006,52.9302,-114.504,1430,5110,3,56,365000
5436,6762824424,42572,3,1.75,1300,7770,1.0,0,0,3,7,1300,0,1967,0,122033,52.9647,-114.382,1520,7600,1,80,360000
5437,6762824564,42572,2,2.5,1278,987,2.0,0,0,3,7,1002,276,2007,0,122016,52.7832,-114.571,1220,1287,2,68,358000
5438,6762824612,42572,3,2.0,1690,10062,1.0,0,2,5,7,940,750,1928,0,122063,52.7402,-114.431,2390,6650,2,50,356200
5439,6762824869,42572,3,2.5,2100,3574,2.0,0,0,3,7,1690,410,2005,0,122055,52.9753,-114.174,1970,2962,2,58,350000
5440,6762824870,42572,2,2.5,1280,940,2.0,0,0,3,8,1060,220,2006,0,122028,52.9204,-114.554,1290,2900,1,69,350000
5441,6762825047,42572,4,2.5,2280,4096,2.0,0,0,3,7,2280,0,2003,0,122053,52.7134,-114.372,2280,3600,3,53,349000
5442,6762825423,42572,3,1.0,1320,11457,1.0,0,0,3,8,1320,0,1959,0,122058,53.0038,-114.451,1900,9800,3,73,339950
5443,6762825507,42572,4,2.5,2610,5240,2.0,0,0,3,8,2610,0,2004,0,122024,52.575,-114.232,2480,5240,3,63,337000
5444,6762825532,42572,4,1.0,1780,4310,1.5,0,0,5,6,1780,0,1919,0,122051,52.7786,-114.468,1460,4310,1,67,336000
5445,6762825573,42572,2,2.0,1380,5840,1.0,0,0,3,7,1380,0,1988,0,122017,53.0032,-114.362,1810,5035,2,58,335000
5446,6762825574,42572,3,2.25,2060,47318,1.0,0,2,4,8,1600,460,1976,0,122039,52.5058,-114.455,1870,19663,1,64,335000
5447,6762826143,42572,4,2.5,2229,5723,2.0,0,0,3,7,2229,0,2012,0,122066,52.5993,-114.476,2738,5742,1,55,324950
5448,6762826353,42572,4,2.5,2038,7643,2.0,0,0,3,8,2038,0,2011,0,122023,52.5596,-114.37,2634,6824,3,76,319950
5449,6762826903,42572,4,2.5,2100,169448,2.0,0,0,3,8,2100,0,1998,0,122018,52.5345,-114.581,2370,15440,1,68,305000
5450,6762827022,42572,2,1.0,1095,5120,1.5,0,0,3,7,1095,0,1901,0,122044,52.8358,-114.503,1310,5120,3,56,302282
5451,6762827031,42572,3,1.0,1110,7000,1.5,0,0,4,7,1110,0,1955,0,122038,52.984,-114.531,1800,7000,3,79,302000
5452,6762827256,42572,2,1.0,1070,189486,1.0,0,0,3,6,1070,0,1942,0,122037,52.9499,-114.275,1970,60548,1,66,299000
5453,6762827305,42572,3,2.5,1852,4000,2.0,0,0,3,7,1852,0,2014,0,122072,52.5755,-114.4,2166,4000,3,50,298000
5454,6762827366,42572,4,2.5,1850,8198,2.0,0,0,3,7,1850,0,1993,0,122067,52.6379,-114.376,1850,7924,2,53,295000
5455,6762827438,42572,2,1.0,850,5250,1.0,0,0,4,7,850,0,1950,0,122038,52.961,-114.532,1440,5250,1,65,294000
5456,6762827502,42572,3,2.25,1310,12825,1.0,0,0,3,7,1310,0,1950,2013,122031,52.6815,-114.558,1600,11250,1,75,291750
5457,6762827648,42572,3,1.75,1690,3449,1.0,0,0,3,7,1690,0,1987,0,122042,52.7019,-114.381,1530,4093,2,55,289000
5458,6762828046,42572,3,1.5,1200,8040,1.0,0,0,4,7,1200,0,1959,0,122052,52.7201,-114.531,1450,9315,1,51,279500
5459,6762828056,42572,3,1.0,1320,5750,1.5,0,0,3,7,1320,0,1913,0,122059,52.7588,-114.515,1010,5700,3,62,279000
5460,6762828057,42572,4,2.0,1560,7569,1.5,0,0,4,7,1560,0,1966,0,122046,52.6796,-114.345,1480,8755,3,51,279000
5461,6762828186,42572,3,1.0,1000,8018,1.0,0,0,3,7,1000,0,1969,0,122033,52.9585,-114.388,1270,8000,3,64,275000
5462,6762828334,42572,4,2.25,2115,6234,2.0,0,0,3,7,2115,0,1998,0,122072,52.515,-114.391,2440,6366,1,70,272000
5463,6762828470,42572,3,2.0,1660,8641,2.0,0,0,4,8,1660,0,1987,0,122035,52.5963,-114.278,1490,8641,3,79,269950
5464,6762828471,42572,3,1.75,1760,12823,1.0,0,0,4,7,1460,300,1956,0,122072,52.5168,-114.4,1450,10800,3,62,269950
5465,6762828625,42572,3,2.5,1780,6527,2.0,0,0,3,8,1780,0,1989,0,122023,52.4878,-114.407,2040,8840,1,59,265000
5466,6762828626,42572,3,1.75,2200,7200,1.0,0,0,3,8,1270,930,1962,0,122066,52.6045,-114.466,1800,8000,3,78,265000
5467,6762828934,42572,3,2.0,1390,7200,1.0,0,0,3,7,1390,0,1996,0,122046,52.664,-114.344,1630,7340,1,50,258000
5468,6762828950,42572,4,1.5,1360,9323,1.0,0,0,4,7,1360,0,1968,0,122018,52.5468,-114.591,1180,9611,3,52,257500
5469,6762829023,42572,4,2.75,1760,9222,1.0,0,0,3,7,1140,620,1971,0,122018,52.5399,-114.552,1800,9222,2,53,255000
5470,6762829223,42572,3,1.0,1250,7920,1.0,0,0,4,7,1250,0,1960,0,122015,52.7153,-114.316,1440,9648,1,77,250000
5471,6762830428,42572,4,2.25,1500,5393,2.0,0,0,3,7,1500,0,1999,0,122039,52.5678,-114.452,1500,5952,1,70,215000
5472,6762830429,42572,4,1.75,1610,9652,1.0,0,0,5,7,1610,0,1969,0,122035,52.5581,-114.325,1220,9800,2,63,215000
5473,6762830604,42572,3,1.75,1570,15570,1.0,0,0,3,7,1570,0,1981,0,122018,52.5507,-114.552,2000,28200,3,73,209950
5474,6762830605,42572,4,1.0,1630,8400,1.0,0,0,3,6,1630,0,1962,0,122018,52.5352,-114.552,1190,8989,3,63,209950
5475,6762830900,42572,3,2.25,2070,11576,2.0,0,0,3,7,2070,0,1974,0,122039,52.5717,-114.461,1890,7519,3,54,196000
5476,6762831021,42572,2,1.0,1000,4179,1.0,0,0,5,5,1000,0,1914,0,122072,52.527,-114.417,1010,6327,3,54,189900
5477,6762831042,42572,3,2.5,1730,1803,2.0,0,0,3,7,1730,0,2005,0,122031,52.6948,-114.525,1190,7980,1,65,187000
5478,6762831432,42572,2,1.5,1360,1934,2.0,0,0,4,7,1360,0,1978,0,122023,52.5157,-114.379,1360,1898,3,56,150000
5479,6762831607,42572,3,1.0,840,9480,1.0,0,0,3,6,840,0,1960,0,122018,52.5577,-114.531,840,9420,3,72,86500
5480,6762810566,42573,4,2.25,3920,7200,2.0,0,0,3,10,3120,800,1928,0,122054,52.8031,-114.474,3400,7200,1,62,1480000
5481,6762810686,42573,3,3.25,3786,38038,1.0,1,4,3,9,1934,1852,1978,2006,122069,52.6207,-114.638,2850,33361,2,78,1380000
5482,6762810804,42573,4,3.0,4120,14021,2.0,0,0,3,11,4120,0,2005,0,122020,52.8285,-114.216,4390,14684,1,50,1300000
5483,6762811147,42573,4,3.25,3740,11467,2.0,0,0,3,10,3740,0,2014,0,122011,52.811,-114.212,2510,27520,1,53,1140000
5484,6762811554,42573,4,3.0,2290,2350,2.0,0,1,3,9,1610,680,1924,2011,122009,52.804,-114.605,1610,3820,2,62,991700
5485,6762812098,42573,4,2.5,2580,3943,2.0,0,0,3,8,2580,0,2013,0,122010,52.9153,-114.4,1700,5772,1,62,899000
5486,6762812167,42573,4,2.75,3080,7242,2.0,0,0,3,9,3080,0,2014,0,122010,52.9248,-114.368,3010,7205,2,59,889950
5487,6762812199,42573,4,3.5,4210,9414,2.0,0,0,3,9,4210,0,2001,0,122019,52.8367,-114.212,3950,8880,2,67,884744
5488,6762812230,42573,4,2.75,3020,7203,2.0,0,0,3,9,3020,0,2014,0,122010,52.9248,-114.368,3010,7215,1,72,879950
5489,6762812288,42573,4,4.0,3770,9750,1.0,0,0,4,9,1940,1830,1967,0,122050,52.9459,-114.557,2260,9878,1,68,872000
5490,6762812334,42573,3,3.75,3830,219106,2.0,0,0,3,9,3830,0,1977,1999,122012,52.7732,-114.142,2440,219106,1,68,865000
5491,6762812472,42573,4,2.0,3380,90968,1.0,0,0,4,9,1690,1690,1979,0,122020,52.8236,-114.267,3380,42740,3,65,850000
5492,6762812473,42573,4,1.0,2500,35802,1.5,0,0,3,7,2500,0,1955,0,122049,52.8788,-114.343,2880,40510,1,63,850000
5493,6762812623,42573,4,3.0,4480,42717,2.0,0,0,3,9,4480,0,1987,0,122037,53.0011,-114.278,3140,41632,1,56,835000
5494,6762812780,42573,2,2.5,2210,4440,2.0,0,0,4,8,1440,770,1931,0,122047,52.8605,-114.49,1560,4920,2,53,820000
5495,6762812844,42573,4,2.0,2530,15520,1.0,0,0,5,8,2220,310,1964,0,122049,52.843,-114.357,2500,13300,3,59,813500
5496,6762813270,42573,3,2.0,1840,6000,2.0,0,0,5,7,1720,120,1946,0,122010,52.9128,-114.397,1390,6000,1,75,778000
5497,6762813393,42573,5,2.75,3360,12080,2.0,0,0,3,9,3360,0,2014,0,122017,53.0057,-114.363,3360,9724,2,55,769995
5498,6762813394,42573,5,2.75,3010,5398,2.0,0,0,3,9,3010,0,2014,0,122019,52.8367,-114.243,3360,5407,2,57,769995
5499,6762813402,42573,5,2.75,3030,13640,2.0,0,0,4,8,3030,0,1980,0,122030,52.8486,-114.336,2500,13225,2,51,768000
5500,6762813617,42573,2,2.5,2630,7957,2.0,0,0,3,8,2630,0,2003,0,122045,52.9406,-114.213,2305,7220,1,77,750000
5501,6762813712,42573,4,2.5,3170,4979,2.0,0,0,4,7,2570,600,1925,0,122028,52.8955,-114.53,2060,5000,2,72,748000
5502,6762814295,42573,3,1.75,2180,10221,1.0,0,2,4,7,1140,1040,1946,0,122057,52.8185,-114.438,2180,8535,2,56,705000
5503,6762814554,42573,3,2.5,1300,5150,1.5,0,0,4,7,1300,0,1920,0,122007,52.9138,-114.552,1400,4017,3,65,690000
5504,6762814636,42573,3,2.5,3450,8000,3.0,0,0,4,8,2970,480,1927,1975,122009,52.7905,-114.592,1880,6135,3,76,685000
5505,6762815188,42573,4,2.5,2460,4166,2.0,0,0,3,9,2460,0,2003,0,122033,52.9372,-114.422,2460,4964,3,59,653750
5506,6762815776,42573,4,2.0,1410,4480,1.5,0,0,3,8,1410,0,1927,0,122061,52.8685,-114.534,1240,3400,1,65,625000
5507,6762816082,42573,4,2.5,2610,5562,2.0,0,0,3,9,2610,0,2013,0,122053,52.7437,-114.359,2720,7400,1,66,610360
5508,6762816558,42573,3,2.0,2420,208652,1.5,0,0,3,8,2420,0,2005,0,122062,52.5966,-114.168,3180,212137,3,78,590000
5509,6762816652,42573,2,1.0,1190,6967,1.0,0,0,3,7,1190,0,1946,0,122057,52.8196,-114.433,1700,6968,2,71,587100
5510,6762816685,42573,4,2.5,1860,8117,1.0,0,0,4,8,1460,400,1966,0,122029,52.8528,-114.294,2040,8199,1,50,585000
5511,6762816886,42573,3,2.5,2000,7251,2.0,0,0,3,9,2000,0,1995,0,122033,52.9367,-114.39,2450,8118,2,80,577500
5512,6762816942,42573,3,2.25,2680,100188,2.0,0,0,4,8,1580,1100,1978,0,122012,52.7076,-114.21,2540,60548,1,64,575000
5513,6762817291,42573,3,3.0,3290,80471,2.0,0,2,4,8,2330,960,1975,0,122069,52.734,-114.654,1830,30494,2,61,562000
5514,6762817429,42573,3,2.5,1630,1587,3.0,0,0,3,8,1630,0,2004,0,122026,52.8993,-114.583,1500,1527,3,73,557000
5515,6762817531,42573,3,2.25,2700,4025,2.0,0,0,4,8,1760,940,1907,0,122044,52.8374,-114.484,1580,4025,1,61,552500
5516,6762817556,42573,4,1.5,1470,5040,1.5,0,0,3,7,1470,0,1946,0,122007,52.9069,-114.571,1470,5100,2,60,551000
5517,6762817606,42573,3,2.0,1420,1369,2.5,0,0,3,9,1340,80,2007,0,122061,52.8772,-114.547,1540,2168,1,71,550000
5518,6762817732,42573,4,3.5,3906,9674,2.0,0,2,3,9,3906,0,2014,0,122039,52.5231,-114.454,2673,6500,2,74,549950
5519,6762817781,42573,2,1.0,1470,3864,1.0,0,0,4,7,1170,300,1916,0,122028,52.8938,-114.535,1570,3864,1,78,548000
5520,6762817836,42573,4,2.75,3410,35040,2.0,0,0,3,9,3410,0,1984,0,122024,52.6354,-114.22,2580,37263,1,54,545000
5521,6762818128,42573,2,3.5,2560,5000,1.0,0,0,4,6,1280,1280,1944,0,122026,52.8981,-114.558,1390,4000,3,64,535000
5522,6762818265,42573,4,2.5,2370,9601,1.0,0,0,3,8,1570,800,1976,0,122012,52.7627,-114.244,2550,10500,1,70,530000
5523,6762818862,42573,6,4.5,3300,7200,2.0,0,0,3,8,3300,0,1980,0,122005,52.9098,-114.294,2470,7561,3,77,510000
5524,6762819102,42573,3,2.25,1580,4379,2.0,0,0,4,8,1580,0,1994,0,122011,52.7994,-114.195,1770,4187,1,71,500000
5525,6762819483,42573,4,2.5,2510,4349,2.0,0,0,3,8,2510,0,2010,0,122015,52.7227,-114.337,2510,4314,3,80,490000
5526,6762819638,42573,4,2.5,2420,10603,1.0,0,0,5,7,1210,1210,1958,0,122058,52.9697,-114.449,1750,10800,1,72,485000
5527,6762819783,42573,3,2.5,1640,7847,2.0,0,0,3,8,1640,0,1987,0,122011,52.7984,-114.208,1870,6079,3,67,480000
5528,6762820283,42573,3,2.5,2150,4084,2.0,0,0,3,8,2150,0,2007,0,122064,52.7788,-114.562,1750,2385,3,57,465000
5529,6762820623,42573,4,3.0,2480,9238,1.0,0,0,5,7,2050,430,1913,0,122031,52.7001,-114.554,1820,12214,1,75,455000
5530,6762820624,42573,4,2.5,2090,4400,2.0,0,0,3,8,2090,0,2011,0,122051,52.7703,-114.476,2090,3430,2,73,455000
5531,6762820804,42573,3,2.25,1760,10013,2.0,0,0,4,8,1760,0,1983,0,122053,52.7636,-114.379,1810,9768,1,71,450000
5532,6762820946,42573,3,2.5,1530,3840,2.0,0,0,3,8,1530,0,1994,0,122011,52.7991,-114.197,1720,3985,3,58,449950
5533,6762821239,42573,3,2.75,2070,9697,2.0,0,0,4,7,1330,740,1929,0,122070,52.6627,-114.473,2000,14436,3,66,440000
5534,6762821320,42573,3,2.5,1540,7773,2.0,0,0,4,8,1540,0,1982,0,122033,52.952,-114.384,1630,7340,2,62,439950
5535,6762821472,42573,4,2.5,2440,5350,2.0,0,0,3,7,2440,0,2003,0,122015,52.7191,-114.339,2440,5090,1,62,435000
5536,6762821560,42573,3,1.0,1230,6000,1.0,0,0,4,7,780,450,1937,0,122006,52.9139,-114.471,1570,5000,3,58,433500
5537,6762821660,42573,6,3.0,2630,8800,1.0,0,0,3,7,1610,1020,1959,0,122022,52.9466,-114.483,1220,1173,1,68,430000
5538,6762821862,42573,3,2.0,1540,8011,1.0,0,0,3,7,1540,0,1988,0,122017,52.9642,-114.392,1630,7141,2,71,425000
5539,6762821863,42573,5,2.75,1340,11583,1.0,0,0,3,7,1190,150,1962,0,122033,52.939,-114.404,1950,10514,3,54,425000
5540,6762821864,42573,3,1.0,1280,3200,1.5,0,0,3,7,1280,0,1903,0,122044,52.8329,-114.497,1320,1676,2,68,425000
5541,6762821993,42573,4,2.75,2950,49658,1.0,0,0,4,8,2950,0,1960,1998,122062,52.5896,-114.112,1720,54672,2,55,424900
5542,6762822072,42573,2,1.75,1060,4182,2.0,0,0,3,7,1060,0,1977,0,122006,52.9087,-114.498,1760,4590,2,61,420000
5543,6762822073,42573,4,2.5,2030,8100,1.0,0,0,3,7,1150,880,1973,0,122033,52.9704,-114.376,1770,8071,1,57,420000
5544,6762822295,42573,3,1.75,1470,4000,1.0,0,0,3,7,1070,400,1979,0,122044,52.8367,-114.488,1280,3500,2,54,415000
5545,6762822442,42573,3,1.75,1490,9844,1.0,0,0,4,7,1190,300,1959,0,122014,52.9926,-114.487,1840,10150,3,58,411000
5546,6762822477,42573,3,2.25,1790,5794,1.5,0,0,3,7,1380,410,1985,0,122021,52.9777,-114.361,2140,7769,2,66,410000
5547,6762823174,42573,3,2.5,1090,7700,1.0,0,0,4,7,1090,0,1957,0,122029,52.837,-114.31,1740,7700,3,79,394950
5548,6762823183,42573,3,2.0,1160,3441,1.0,0,0,4,6,580,580,1930,0,122016,52.7614,-114.582,1160,4000,1,53,394000
5549,6762823238,42573,2,1.0,890,5423,1.0,0,0,3,6,890,0,1946,0,122007,52.9266,-114.558,1690,5993,1,66,391000
5550,6762823264,42573,4,2.5,1840,15496,2.0,0,0,3,8,1840,0,1991,0,122015,52.6983,-114.26,1840,15040,1,70,390000
5551,6762823355,42573,4,2.5,1890,6947,2.0,0,0,4,7,1890,0,1968,0,122031,52.6581,-114.533,2410,15256,3,76,389999
5552,6762823742,42573,3,2.25,1830,25641,2.0,0,0,3,8,1830,0,1989,0,122015,52.7086,-114.302,1500,25641,3,56,379500
5553,6762823851,42573,5,2.5,2840,15598,1.0,0,0,4,8,1470,1370,1975,0,122015,52.6993,-114.307,2570,14930,2,69,375000
5554,6762823852,42573,3,1.5,1110,5500,1.0,0,0,3,6,1110,0,1940,1997,122010,52.9017,-114.374,1670,6600,3,65,375000
5555,6762824653,42573,3,1.0,940,8512,1.0,0,0,4,7,940,0,1967,0,122010,52.9302,-114.381,1060,8512,2,76,355000
5556,6762824871,42573,3,1.0,1130,8201,1.0,0,0,5,6,1130,0,1948,0,122014,52.9659,-114.496,1180,8203,3,51,350000
5557,6762825233,42573,2,1.0,1060,3325,1.5,0,0,4,6,770,290,1932,0,122006,52.9196,-114.497,1820,4275,2,73,344000
5558,6762825508,42573,3,2.5,1470,3976,2.0,0,0,3,7,1470,0,1999,0,122008,52.756,-114.016,1490,4400,1,67,337000
5559,6762825575,42573,3,1.75,1400,7920,1.0,0,0,3,7,1400,0,1965,0,122033,52.9612,-114.392,1310,7876,1,69,335000
5560,6762826017,42573,3,2.5,2330,12040,1.0,0,0,4,7,1480,850,1980,0,122042,52.6843,-114.4,1940,9607,1,67,325000
5561,6762826173,42573,3,2.0,1540,10931,1.0,0,3,3,7,1540,0,1989,0,122025,52.725,-113.966,1570,10485,3,66,324000
5562,6762826695,42573,3,2.5,1990,3600,2.0,0,0,3,7,1990,0,2004,0,122024,52.6141,-114.231,1790,3600,3,53,310000
5563,6762826696,42573,2,1.0,1560,4920,1.0,0,0,4,6,780,780,1947,0,122022,52.9548,-114.515,1760,7510,2,77,310000
5564,6762827032,42573,3,2.5,2140,9492,2.0,0,0,3,8,2140,0,1994,0,122023,52.5589,-114.394,2180,9184,1,65,302000
5565,6762827257,42573,3,2.25,1940,9100,1.0,0,0,4,8,1630,310,1966,0,122018,52.5433,-114.554,2080,9100,2,53,299000
5566,6762827367,42573,4,2.25,1830,5720,2.0,0,0,3,7,1830,0,2003,0,122065,52.5904,-114.369,1960,5754,3,55,295000
5567,6762827875,42573,3,2.25,1670,7150,2.0,0,0,4,7,1670,0,1990,0,122035,52.5903,-114.278,1570,7040,1,78,282500
5568,6762827896,42573,3,2.5,1760,7601,2.0,0,0,3,8,1760,0,1992,0,122040,52.4972,-114.503,1920,6851,2,74,281000
5569,6762827940,42573,2,1.0,2280,37500,2.0,0,0,3,7,2280,0,1932,0,122016,52.755,-114.579,2360,6000,2,50,280000
5570,6762828322,42573,2,1.0,1280,5728,1.5,0,0,5,6,1280,0,1941,0,122058,52.9777,-114.422,2480,9775,1,69,272925
5571,6762828335,42573,3,2.5,1790,6371,2.0,0,0,3,8,1790,0,1998,0,122023,52.5591,-114.358,1850,6371,2,76,272000
5572,6762828912,42573,2,1.0,1210,17389,1.0,0,0,4,5,1210,0,1948,0,122015,52.7344,-114.338,2140,14419,3,54,259000
5573,6762828988,42573,3,1.0,880,5375,1.0,0,0,4,5,880,0,1924,0,122042,52.7158,-114.392,980,4838,2,53,256000
